,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS007AA9FDE---DLK1-NOTCH3---CF-PR,DLK1-NOTCH3,CF-PR,0.5929614873837982,0.001,,0.5929614873837982,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS07361522F---PGF-FLT1---CF-PR,PGF-FLT1,CF-PR,0.1644021739130435,0.001,,0.1644021739130435,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0B9B3870A---VEGFA-FLT1---CF-PR,VEGFA-FLT1,CF-PR,0.360054347826087,0.001,,0.360054347826087,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS0F1E79A03---WNT5A-SFRP1---CF-PR,WNT5A-SFRP1,CF-PR,0.25040916530278234,1.0,0.25040916530278234,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS0B70EB09E---PDGFA-PDGFRA---CF-PR,PDGFA-PDGFRA,CF-PR,0.24761904761904766,0.001,,0.24761904761904766,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---CF-PR,EFNB2-EPHA4,CF-PR,0.20975609756097563,1.0,0.20975609756097563,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS05ABE6795---EFNB2-EPHB6---CF-PR,EFNB2-EPHB6,CF-PR,0.27831715210355984,0.001,,0.27831715210355984,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS0730D1EF3---CNTN1-MCAM---CF-PR,CNTN1-MCAM,CF-PR,0.746173469387755,1.0,0.746173469387755,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS0D8632EB4---EDN1-EDNRA---CF-PR,EDN1-EDNRA,CF-PR,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS0B99F22A2---JAG1-NOTCH3---CF-PR,JAG1-NOTCH3,CF-PR,0.6736641221374046,0.001,,0.6736641221374046,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS0D681D90E---SDC2-ADGRA2---CF-PR,SDC2-ADGRA2,CF-PR,0.5506003430531733,0.001,,0.5506003430531733,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Syndecan
CPI-SS04C672963---ESAM-ESAM---CF-PR,ESAM-ESAM,CF-PR,0.10957324106113031,0.001,,0.10957324106113031,1.0,3.0,yes,False,Adhesion-Adhesion,
