,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS04829AC68---GJA1-GJA1---EC-UN,GJA1-GJA1,EC-UN,1.0,0.001,,1.0,1.0,3.0,yes,False,Gap-Gap,Adhesion by GAP junction
CPI-SS04C672963---ESAM-ESAM---EC-UN,ESAM-ESAM,EC-UN,1.0,0.001,,1.0,1.0,3.0,yes,False,Adhesion-Adhesion,
CPI-SS00C24ED50---CDH5-CDH5---EC-UN,CDH5-CDH5,EC-UN,1.0,0.001,,1.0,1.0,3.0,yes,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SC0B51DC960---PGF-FLT1-complex---EC-UN,PGF-FLT1-complex,EC-UN,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS07361522F---PGF-FLT1---EC-UN,PGF-FLT1,EC-UN,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---EC-UN,PGF-NRP2,EC-UN,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0B99F22A2---JAG1-NOTCH3---EC-UN,JAG1-NOTCH3,EC-UN,0.31344902386117135,0.924,0.31344902386117135,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0D681D90E---SDC2-ADGRA2---EC-UN,SDC2-ADGRA2,EC-UN,0.2189409368635438,1.0,0.2189409368635438,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Syndecan
CPI-SS0BA601DC4---BDNF-NTRK2---EC-UN,BDNF-NTRK2,EC-UN,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-CS0917E42F5---DHEAsulfate-bySULT1E1-PPARG---EC-UN,DHEAsulfate-bySULT1E1-PPARG,EC-UN,0.7006802721088435,1.0,0.7006802721088435,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Dehydroepiandrosterone
CPI-SS04829AC68---GJA1-GJA1---FB-UN,GJA1-GJA1,FB-UN,,1.0,,,1.0,0.0,no,False,Gap-Gap,Adhesion by GAP junction
CPI-SS04C672963---ESAM-ESAM---FB-UN,ESAM-ESAM,FB-UN,,1.0,,,1.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS00C24ED50---CDH5-CDH5---FB-UN,CDH5-CDH5,FB-UN,,1.0,,,1.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SC0B51DC960---PGF-FLT1-complex---FB-UN,PGF-FLT1-complex,FB-UN,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS07361522F---PGF-FLT1---FB-UN,PGF-FLT1,FB-UN,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---FB-UN,PGF-NRP2,FB-UN,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0B99F22A2---JAG1-NOTCH3---FB-UN,JAG1-NOTCH3,FB-UN,0.6670281995661604,0.192,0.6670281995661604,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0D681D90E---SDC2-ADGRA2---FB-UN,SDC2-ADGRA2,FB-UN,0.37678207739307534,0.516,0.37678207739307534,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Syndecan
CPI-SS0BA601DC4---BDNF-NTRK2---FB-UN,BDNF-NTRK2,FB-UN,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-CS0917E42F5---DHEAsulfate-bySULT1E1-PPARG---FB-UN,DHEAsulfate-bySULT1E1-PPARG,FB-UN,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Dehydroepiandrosterone
CPI-SS04829AC68---GJA1-GJA1---PR-UN,GJA1-GJA1,PR-UN,0.2543046357615894,1.0,0.2543046357615894,,0.0,0.0,no,False,Gap-Gap,Adhesion by GAP junction
CPI-SS04C672963---ESAM-ESAM---PR-UN,ESAM-ESAM,PR-UN,0.3315460232350313,0.632,0.3315460232350313,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS00C24ED50---CDH5-CDH5---PR-UN,CDH5-CDH5,PR-UN,0.25404376784015226,1.0,0.25404376784015226,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SC0B51DC960---PGF-FLT1-complex---PR-UN,PGF-FLT1-complex,PR-UN,0.45139557266602504,0.124,0.45139557266602504,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS07361522F---PGF-FLT1---PR-UN,PGF-FLT1,PR-UN,0.49469026548672573,0.256,0.49469026548672573,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---PR-UN,PGF-NRP2,PR-UN,0.4328358208955224,0.952,0.4328358208955224,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0B99F22A2---JAG1-NOTCH3---PR-UN,JAG1-NOTCH3,PR-UN,0.40455531453362253,0.532,0.40455531453362253,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0D681D90E---SDC2-ADGRA2---PR-UN,SDC2-ADGRA2,PR-UN,0.4154786150712831,0.484,0.4154786150712831,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Syndecan
CPI-SS0BA601DC4---BDNF-NTRK2---PR-UN,BDNF-NTRK2,PR-UN,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-CS0917E42F5---DHEAsulfate-bySULT1E1-PPARG---PR-UN,DHEAsulfate-bySULT1E1-PPARG,PR-UN,0.8163265306122449,1.0,0.8163265306122449,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Dehydroepiandrosterone
CPI-SS04829AC68---GJA1-GJA1---SM-UN,GJA1-GJA1,SM-UN,0.26887417218543047,0.848,0.26887417218543047,,0.0,0.0,no,False,Gap-Gap,Adhesion by GAP junction
CPI-SS04C672963---ESAM-ESAM---SM-UN,ESAM-ESAM,SM-UN,0.4084003574620197,0.252,0.4084003574620197,,0.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS00C24ED50---CDH5-CDH5---SM-UN,CDH5-CDH5,SM-UN,0.2530922930542341,1.0,0.2530922930542341,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SC0B51DC960---PGF-FLT1-complex---SM-UN,PGF-FLT1-complex,SM-UN,0.42733397497593845,0.16,0.42733397497593845,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS07361522F---PGF-FLT1---SM-UN,PGF-FLT1,SM-UN,0.4734513274336284,0.344,0.4734513274336284,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---SM-UN,PGF-NRP2,SM-UN,0.408955223880597,0.972,0.408955223880597,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
