,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS015B29D3F---APOA1-ABCA1---CM-FB,APOA1-ABCA1,CM-FB,0.1833740831295844,0.001,,0.1833740831295844,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Apolipoprotein
CPI-SS0B70EB09E---PDGFA-PDGFRA---CM-FB,PDGFA-PDGFRA,CM-FB,0.4168618266978922,1.0,0.4168618266978922,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS052119104---AREG-EGFR---CM-FB,AREG-EGFR,CM-FB,0.3919491525423729,1.0,0.3919491525423729,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Epidermal growth factor
CPI-SS0E90C46BC---ENTPD1-ADORA2A---CM-FB,ENTPD1-ADORA2A,CM-FB,0.18232044198895028,1.0,0.18232044198895028,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ectonucleoside
CPI-SS00373B59C---LRRC4C-PTPRF---CM-FB,LRRC4C-PTPRF,CM-FB,0.39463601532567044,1.0,0.39463601532567044,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
CPI-SS0CBB9D57D---LRFN5-PTPRF---CM-FB,LRFN5-PTPRF,CM-FB,0.1612903225806451,1.0,0.1612903225806451,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
CPI-SS0AFCA0602---DLL4-NOTCH1---CM-FB,DLL4-NOTCH1,CM-FB,0.3248175182481751,1.0,0.3248175182481751,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0BA601DC4---BDNF-NTRK2---CM-FB,BDNF-NTRK2,CM-FB,0.5027322404371585,1.0,0.5027322404371585,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-SS032AD1183---NPPA-NPR1---CM-FB,NPPA-NPR1,CM-FB,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Neuropeptide precursor
CPI-CS0406B0B69---Cholesterol-byLIPA-RORA---CM-FB,Cholesterol-byLIPA-RORA,CM-FB,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Cholesterol
CPI-SC0B51DC960---PGF-FLT1-complex---CM-FB,PGF-FLT1-complex,CM-FB,0.03245192307692307,1.0,0.03245192307692307,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---CM-FB,PGF-NRP2,CM-FB,0.012738853503184702,1.0,0.012738853503184702,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS01790830C---PGF-NRP1---CM-FB,PGF-NRP1,CM-FB,0.26719056974459726,1.0,0.26719056974459726,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS036B08188---PLAU-PLAUR---CM-FB,PLAU-PLAUR,CM-FB,0.3655352480417754,1.0,0.3655352480417754,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Plasminogen Activator
