,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS0B70EB09E---PDGFA-PDGFRA---CM-FB,PDGFA-PDGFRA,CM-FB,0.4085106382978723,1.0,0.4085106382978723,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SC0B51DC960---PGF-FLT1-complex---CM-FB,PGF-FLT1-complex,CM-FB,0.011479591836734686,1.0,0.011479591836734686,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---CM-FB,PGF-NRP2,CM-FB,0.1075050709939148,1.0,0.1075050709939148,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---CM-FB,EFNB2-EPHA4,CM-FB,0.14893617021276598,1.0,0.14893617021276598,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-CS0917E42F5---DHEAsulfate-bySULT1E1-PPARG---CM-FB,DHEAsulfate-bySULT1E1-PPARG,CM-FB,0.14236111111111113,1.0,0.14236111111111113,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Dehydroepiandrosterone
CPI-SS0C93E48D7---THBS1-CD36---CM-FB,THBS1-CD36,CM-FB,0.12154696132596685,1.0,0.12154696132596685,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Thrombospondin precursor
CPI-SS0FC01B947---EFNA5-EPHA4---CM-FB,EFNA5-EPHA4,CM-FB,0.0963302752293578,1.0,0.0963302752293578,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS007954822---WNT5A-FRZB---CM-FB,WNT5A-FRZB,CM-FB,0.22164948453608244,1.0,0.22164948453608244,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS052119104---AREG-EGFR---CM-FB,AREG-EGFR,CM-FB,0.5216216216216216,0.001,,0.5216216216216216,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Epidermal growth factor
CPI-SS0A28DCA72---CXCL12-CXCR4---CM-FB,CXCL12-CXCR4,CM-FB,0.49764150943396224,0.001,,0.49764150943396224,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0669CC233---CXCL14-CXCR4---CM-FB,CXCL14-CXCR4,CM-FB,0.3771626297577855,1.0,0.3771626297577855,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS08BFFB96E---FLRT3-ADGRL2---CM-FB,FLRT3-ADGRL2,CM-FB,0.5820433436532507,1.0,0.5820433436532507,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Fibronectin
CPI-SS0B99F22A2---JAG1-NOTCH3---CM-FB,JAG1-NOTCH3,CM-FB,0.5303514376996805,0.001,,0.5303514376996805,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS01F67987A---FGF2-FGFR1---CM-FB,FGF2-FGFR1,CM-FB,0.8146964856230032,1.0,0.8146964856230032,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Fibroblast growth factor
CPI-SS075F456AF---TENM3-ADGRL2---CM-FB,TENM3-ADGRL2,CM-FB,0.490521327014218,1.0,0.490521327014218,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS0D681D90E---SDC2-ADGRA2---CM-FB,SDC2-ADGRA2,CM-FB,0.40104166666666663,0.001,,0.40104166666666663,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Syndecan
CPI-SS058209EC7---F2-F2R---CM-FB,F2-F2R,CM-FB,0.34011299435028247,1.0,0.34011299435028247,,0.0,0.0,no,False,Ligand-Receptor,Adhesion by Prothrombin
CPI-SS05996C8FD---AGT-AGTR1---CM-FB,AGT-AGTR1,CM-FB,0.02570093457943925,1.0,0.02570093457943925,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Angiotensinogen
CPI-SS07361522F---PGF-FLT1---CM-FB,PGF-FLT1,CM-FB,0.125703564727955,1.0,0.125703564727955,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS04829AC68---GJA1-GJA1---CM-FB,GJA1-GJA1,CM-FB,0.23695652173913043,0.001,,0.23695652173913043,1.0,3.0,yes,False,Gap-Gap,Adhesion by GAP junction
CPI-SS0F1E79A03---WNT5A-SFRP1---CM-FB,WNT5A-SFRP1,CM-FB,0.7845968712394705,1.0,0.7845968712394705,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS007AA9FDE---DLK1-NOTCH3---CM-FB,DLK1-NOTCH3,CM-FB,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0B9B3870A---VEGFA-FLT1---CM-FB,VEGFA-FLT1,CM-FB,0.13770127706829544,0.001,,0.13770127706829544,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS046F8AD8B---VEGFA-NRP2---CM-FB,VEGFA-NRP2,CM-FB,0.32374100719424465,0.96,0.32374100719424465,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SC0AFC650CD---VEGFA-FLT1-complex---CM-FB,VEGFA-FLT1-complex,CM-FB,0.21137521222410868,0.421,0.21137521222410868,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS0C03F7CDC---VEGFA-KDR---CM-FB,VEGFA-KDR,CM-FB,0.21137521222410868,1.0,0.21137521222410868,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS0B70EB09E---PDGFA-PDGFRA---EC-FB,PDGFA-PDGFRA,EC-FB,0.9134751773049646,0.001,,0.9134751773049646,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SC0B51DC960---PGF-FLT1-complex---EC-FB,PGF-FLT1-complex,EC-FB,0.1607142857142857,0.001,,0.1607142857142857,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---EC-FB,PGF-NRP2,EC-FB,0.2261663286004057,0.001,,0.2261663286004057,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS087E0E3FB---EFNB2-EPHA4---EC-FB,EFNB2-EPHA4,EC-FB,0.9574468085106385,1.0,0.9574468085106385,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-CS0917E42F5---DHEAsulfate-bySULT1E1-PPARG---EC-FB,DHEAsulfate-bySULT1E1-PPARG,EC-FB,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Dehydroepiandrosterone
CPI-SS0C93E48D7---THBS1-CD36---EC-FB,THBS1-CD36,EC-FB,0.2541436464088398,1.0,0.2541436464088398,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Thrombospondin precursor
CPI-SS0FC01B947---EFNA5-EPHA4---EC-FB,EFNA5-EPHA4,EC-FB,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS007954822---WNT5A-FRZB---EC-FB,WNT5A-FRZB,EC-FB,,1.0,,,1.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS052119104---AREG-EGFR---EC-FB,AREG-EGFR,EC-FB,0.4081081081081081,1.0,0.4081081081081081,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Epidermal growth factor
CPI-SS0A28DCA72---CXCL12-CXCR4---EC-FB,CXCL12-CXCR4,EC-FB,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0669CC233---CXCL14-CXCR4---EC-FB,CXCL14-CXCR4,EC-FB,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS08BFFB96E---FLRT3-ADGRL2---EC-FB,FLRT3-ADGRL2,EC-FB,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Fibronectin
CPI-SS0B99F22A2---JAG1-NOTCH3---EC-FB,JAG1-NOTCH3,EC-FB,0.8466453674121406,0.001,,0.8466453674121406,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS01F67987A---FGF2-FGFR1---EC-FB,FGF2-FGFR1,EC-FB,0.8146964856230032,1.0,0.8146964856230032,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Fibroblast growth factor
