,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS07361522F---PGF-FLT1---EN-EN,PGF-FLT1,EN-EN,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS04C672963---ESAM-ESAM---EN-EN,ESAM-ESAM,EN-EN,1.0,0.001,,1.0,1.0,3.0,yes,False,Adhesion-Adhesion,
CPI-SS00C24ED50---CDH5-CDH5---EN-EN,CDH5-CDH5,EN-EN,1.0,0.001,,1.0,1.0,3.0,yes,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SC0B51DC960---PGF-FLT1-complex---EN-EN,PGF-FLT1-complex,EN-EN,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS04829AC68---GJA1-GJA1---EN-EN,GJA1-GJA1,EN-EN,1.0,0.001,,1.0,1.0,3.0,yes,False,Gap-Gap,Adhesion by GAP junction
CPI-SS065D9259F---PGF-NRP2---EN-EN,PGF-NRP2,EN-EN,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0A28DCA72---CXCL12-CXCR4---EN-EN,CXCL12-CXCR4,EN-EN,0.8920676202860859,1.0,0.8920676202860859,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS007954822---WNT5A-FRZB---EN-EN,WNT5A-FRZB,EN-EN,0.48249027237354086,1.0,0.48249027237354086,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS00373B59C---LRRC4C-PTPRF---EN-EN,LRRC4C-PTPRF,EN-EN,0.4651162790697675,1.0,0.4651162790697675,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
CPI-SS0CBB9D57D---LRFN5-PTPRF---EN-EN,LRFN5-PTPRF,EN-EN,0.4875,1.0,0.4875,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
CPI-SS0B70EB09E---PDGFA-PDGFRA---EN-EN,PDGFA-PDGFRA,EN-EN,0.292364990689013,1.0,0.292364990689013,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS0F1E79A03---WNT5A-SFRP1---EN-EN,WNT5A-SFRP1,EN-EN,0.4333333333333333,1.0,0.4333333333333333,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS09B2ACA25---HBEGF-EGFR---EN-EN,HBEGF-EGFR,EN-EN,0.7249357326478149,1.0,0.7249357326478149,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Epidermal growth factor
CPI-SS03E7FB333---HBEGF-ERBB2---EN-EN,HBEGF-ERBB2,EN-EN,0.7107438016528926,1.0,0.7107438016528926,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Epidermal growth factor
CPI-SS0EE09A201---CDH2-CDH2---EN-EN,CDH2-CDH2,EN-EN,0.5513626834381552,1.0,0.5513626834381552,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0C93E48D7---THBS1-CD36---EN-EN,THBS1-CD36,EN-EN,0.2106109324758843,1.0,0.2106109324758843,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Thrombospondin precursor
CPI-SS07361522F---PGF-FLT1---EN-PR,PGF-FLT1,EN-PR,,0.001,,,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS04C672963---ESAM-ESAM---EN-PR,ESAM-ESAM,EN-PR,,0.001,,,1.0,3.0,yes,False,Adhesion-Adhesion,
CPI-SS00C24ED50---CDH5-CDH5---EN-PR,CDH5-CDH5,EN-PR,0.0025445292620863754,1.0,0.0025445292620863754,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SC0B51DC960---PGF-FLT1-complex---EN-PR,PGF-FLT1-complex,EN-PR,0.0027285129604365647,1.0,0.0027285129604365647,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS04829AC68---GJA1-GJA1---EN-PR,GJA1-GJA1,EN-PR,,1.0,,,1.0,0.0,no,False,Gap-Gap,Adhesion by GAP junction
