,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS0D5E30C6C---NRG3-ERBB4---CM-CM,NRG3-ERBB4,CM-CM,0.4709066305818674,0.001,,0.4709066305818674,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Neuregulin
CPI-SS0FF2EEAE8---WNT5B-SFRP1---CM-CM,WNT5B-SFRP1,CM-CM,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS0CCB5F46B---NLGN4Y-NRXN1---CM-CM,NLGN4Y-NRXN1,CM-CM,0.6747252747252748,0.001,,0.6747252747252748,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Neuroligin
CPI-SS05D7900BF---PTN-ALK---CM-CM,PTN-ALK,CM-CM,0.6030150753768844,0.001,,0.6030150753768844,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Pleiotrophin
CPI-SS0FC01B947---EFNA5-EPHA4---CM-CM,EFNA5-EPHA4,CM-CM,0.6853658536585366,0.001,,0.6853658536585366,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS0BCB3D402---TENM2-ADGRL3---CM-CM,TENM2-ADGRL3,CM-CM,0.5574572127139364,0.001,,0.5574572127139364,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS028688B7B---EFNA5-EPHA7---CM-CM,EFNA5-EPHA7,CM-CM,0.6928571428571428,0.001,,0.6928571428571428,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS0626DF0EB---LRRTM3-NRXN1---CM-CM,LRRTM3-NRXN1,CM-CM,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein
CPI-SS0D2DF7881---NLGN1-NRXN1---CM-CM,NLGN1-NRXN1,CM-CM,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Neuroligin
CPI-SS0889E281D---CADM1-CADM1---CM-CM,CADM1-CADM1,CM-CM,1.0,0.001,,1.0,1.0,3.0,yes,False,Adhesion-Adhesion,Adhesion by CADM
CPI-SS0ACAB1835---RSPO3-LGR4---CM-CM,RSPO3-LGR4,CM-CM,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by R-spondin
CPI-SS0EA023E51---TENM3-ADGRL3---CM-CM,TENM3-ADGRL3,CM-CM,0.9219653179190752,0.001,,0.9219653179190752,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS0474E1C15---FLRT2-ADGRL3---CM-CM,FLRT2-ADGRL3,CM-CM,0.9222614840989398,0.001,,0.9222614840989398,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Fibronectin
CPI-SS01F00A48A---TENM4-ADGRL3---CM-CM,TENM4-ADGRL3,CM-CM,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS0F9F83827---PTPRD-IL1RAPL1---CM-CM,PTPRD-IL1RAPL1,CM-CM,0.8940998487140697,0.001,,0.8940998487140697,1.0,3.0,yes,False,Ligand-Receptor,
CPI-SS0A28DCA72---CXCL12-CXCR4---CM-EC,CXCL12-CXCR4,CM-EC,0.7245989304812834,0.001,,0.7245989304812834,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS021718DBF---TENM2-ADGRL2---CM-EC,TENM2-ADGRL2,CM-EC,0.6952861952861954,0.001,,0.6952861952861954,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS075F456AF---TENM3-ADGRL2---CM-EC,TENM3-ADGRL2,CM-EC,0.9492481203007518,0.001,,0.9492481203007518,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS0FD44484F---TENM4-ADGRL2---CM-EC,TENM4-ADGRL2,CM-EC,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS0F67B526A---SEMA3C-NRP2---CM-EC,SEMA3C-NRP2,CM-EC,1.0,0.001,,1.0,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Semaphorin
CPI-SS0A932EB77---SLIT2-ROBO1---CM-EC,SLIT2-ROBO1,CM-EC,0.9291845493562231,0.001,,0.9291845493562231,1.0,3.0,yes,False,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
CPI-SS015B29D3F---APOA1-ABCA1---CM-EP,APOA1-ABCA1,CM-EP,0.11058074781225141,0.001,,0.11058074781225141,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Apolipoprotein
CPI-SS052119104---AREG-EGFR---CM-EP,AREG-EGFR,CM-EP,0.49517684887459806,0.001,,0.49517684887459806,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Epidermal growth factor
