,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS0B70EB09E---PDGFA-PDGFRA---CM-PV,PDGFA-PDGFRA,CM-PV,0.4841437632135306,1.0,0.4841437632135306,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS0D681D90E---SDC2-ADGRA2---CM-PV,SDC2-ADGRA2,CM-PV,0.21353065539112048,0.001,,0.21353065539112048,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Syndecan
CPI-SS058209EC7---F2-F2R---CM-PV,F2-F2R,CM-PV,0.31063122923588044,1.0,0.31063122923588044,,0.0,0.0,no,False,Ligand-Receptor,Adhesion by Prothrombin
CPI-SS052119104---AREG-EGFR---CM-PV,AREG-EGFR,CM-PV,0.4305555555555555,1.0,0.4305555555555555,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Epidermal growth factor
CPI-SS08BFFB96E---FLRT3-ADGRL2---CM-PV,FLRT3-ADGRL2,CM-PV,0.6793893129770991,1.0,0.6793893129770991,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Fibronectin
CPI-SS075F456AF---TENM3-ADGRL2---CM-PV,TENM3-ADGRL2,CM-PV,0.6332046332046332,1.0,0.6332046332046332,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS087E0E3FB---EFNB2-EPHA4---CM-PV,EFNB2-EPHA4,CM-PV,0.06,1.0,0.06,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS05ABE6795---EFNB2-EPHB6---CM-PV,EFNB2-EPHB6,CM-PV,0.06273062730627307,1.0,0.06273062730627307,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS0B99F22A2---JAG1-NOTCH3---CM-PV,JAG1-NOTCH3,CM-PV,0.3502824858757062,0.001,,0.3502824858757062,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SS007954822---WNT5A-FRZB---CM-PV,WNT5A-FRZB,CM-PV,0.46583850931677007,1.0,0.46583850931677007,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS0A28DCA72---CXCL12-CXCR4---CM-PV,CXCL12-CXCR4,CM-PV,0.1658878504672897,1.0,0.1658878504672897,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-CS0917E42F5---DHEAsulfate-bySULT1E1-PPARG---CM-PV,DHEAsulfate-bySULT1E1-PPARG,CM-PV,0.22525597269624575,1.0,0.22525597269624575,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Dehydroepiandrosterone
CPI-SS0FC01B947---EFNA5-EPHA4---CM-PV,EFNA5-EPHA4,CM-PV,0.057324840764331184,1.0,0.057324840764331184,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS0BE3D537D---CDH7-CDH7---CM-PV,CDH7-CDH7,CM-PV,0.03260869565217394,1.0,0.03260869565217394,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS0BA601DC4---BDNF-NTRK2---CM-PV,BDNF-NTRK2,CM-PV,0.5534591194968553,1.0,0.5534591194968553,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Brain-derived neurotrophic factor
CPI-SS07361522F---PGF-FLT1---CM-PV,PGF-FLT1,CM-PV,0.044920525224602624,1.0,0.044920525224602624,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SC0B51DC960---PGF-FLT1-complex---CM-PV,PGF-FLT1-complex,CM-PV,0.009782608695652176,1.0,0.009782608695652176,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
